movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0104647,Kuffs,1992,PG-13,102 min,"Action, Comedy, Crime",5.9,"George Kuffs, 21, leaves a pregnant girlfriend. He visits his brother Brad to bum money off him. Brad's shot and George IDs the killer at SFPD but to no avail. He inherits Brad's patrol district. He keeps it to get the killer.",Bruce A. Evans,/name/nm0262595/,"Christian Slater, 
Milla Jovovich, 
Ric Roman Waugh, 
Steve Holladay","/name/nm0000225/,/name/nm0000170/,/name/nm0006846/,/name/nm0390585/",11107.0,21142815.0
tt0070672,The Seven-Ups,1973,PG,103 min,"Action, Crime, Drama",6.8,"A tough detective who is part of an elite New York City unit is trying to find out who killed his partner, but uncovers a plot to kidnap mobsters for money.",Philip D'Antoni,/name/nm0195358/,"Roy Scheider, 
Tony Lo Bianco, 
Victor Arnold, 
Jerry Leon","/name/nm0001702/,/name/nm0516215/,/name/nm0036663/,/name/nm0502488/",5929.0,2323485.0
tt0785035,Ong Bak 2,2008,R,98 min,Action,6.2,A young Thai boxer learns the skills and inner meaning of martial arts.,"Tony Jaa, 
Panna Rittikrai",/name/nm1388074/,"Tony Jaa, 
Sarunyu Wongkrachang, 
Sorapong Chatree, 
Primrata Dej-Udom","/name/nm1437277/,/name/nm1388074/,/name/nm1033693/,/name/nm0154083/,/name/nm2514271/",31122.0,102055.0
tt3576728,Bilal: A New Breed of Hero,2015,PG-13,105 min,"Animation, Action, Adventure",7.6,"A thousand years ago, one boy with a dream of becoming a great warrior is abducted with his sister and taken to a land far away from home. Thrown into a world where greed and injustice rule all, Bilal finds the courage to raise his voice and make a change. Inspired by true events, this is a story of a real hero who earned his remembrance in time and history.","Khurram H. Alavi, 
Ayman Jamal",/name/nm6735778/,"Adewale Akinnuoye-Agbaje, 
Ian McShane, 
China Anne McClain, 
Thomas Ian Nicholas","/name/nm6336449/,/name/nm0015382/,/name/nm0574534/,/name/nm1942207/,/name/nm0005272/",18790.0,500200.0
tt0120317,That Darn Cat,1997,PG,89 min,"Action, Comedy, Crime",4.6,"A maid is kidnapped and scratches a message onto D.C. the cat's collar and when his owner Patti discovers this, she plays amateur detective with the help of D.C. to try to find the culprits.",Bob Spiers,/name/nm0818639/,"Christina Ricci, 
Doug E. Doug, 
Dean Jones, 
George Dzundza","/name/nm0000207/,/name/nm0234791/,/name/nm0427894/,/name/nm0001169/",4618.0,18301610.0
tt2720826,Birth of the Dragon,2016,PG-13,95 min,"Action, Biography, Drama",5.6,"Set against the backdrop of 1960s San Francisco, BIRTH OF THE DRAGON is a modern take on the classic movies that Bruce Lee was known for. It takes its inspiration from the epic and still controversial showdown between an up-and-coming Bruce Lee and kung fu master Wong Jack Man - a battle that gave birth to a legend.",George Nolfi,/name/nm1079776/,"Billy Magnussen, 
Yu Xia, 
Philip Ng, 
Jingjing Qu","/name/nm2915105/,/name/nm0944464/,/name/nm1264535/,/name/nm5576925/",8477.0,6901965.0
tt0086192,Revenge of the Ninja,1983,R,90 min,"Action, Crime, Drama",6.0,"After ninjas killed his family, Cho and his son Kane come to America to start a new life. He opens a doll shop but is unwittingly importing heroin in the dolls. When his friend betrays him, Cho must prepare for the ultimate battle.",Sam Firstenberg,/name/nm0278735/,"Shô Kosugi, 
Keith Vitali, 
Virgil Frye, 
Arthur Roberts","/name/nm0467563/,/name/nm0899918/,/name/nm0296901/,/name/nm0730838/",5463.0,10325628.0
tt0072737,Breakout,1975,PG,96 min,"Action, Adventure, Drama",6.1,A bush pilot is hired for fifty thousand dollars to go to Mexico to free an innocent prisoner.,Tom Gries,/name/nm0340981/,"Charles Bronson, 
Robert Duvall, 
Jill Ireland, 
Randy Quaid","/name/nm0000314/,/name/nm0000380/,/name/nm0409866/,/name/nm0001642/",4172.0,16000000.0
tt7745068,My Hero Academia: Two Heroes,2018,PG-13,96 min,"Animation, Action, Adventure",7.4,All Might and Deku accept an invitation to visit I Island where they battle against a villain who takes the island hostage.,Kenji Nagasaki,/name/nm2568279/,"Daiki Yamashita, 
Kenta Miyake, 
Mirai Shida, 
Nobuhiko Okamoto","/name/nm5693918/,/name/nm1399925/,/name/nm1541331/,/name/nm2462004/",11152.0,5754556.0
tt0096211,Taffin,1988,R,96 min,"Action, Thriller",5.6,An Irish tough-guy debt collector is asked by his local community to help rid the town of developers bent on building a chemical plant on the outskirts of town. The developers are ruthless ...                See full summary »,Francis Megahy,/name/nm0576283/,"Pierce Brosnan, 
Ray McAnally, 
Alison Doody, 
Jeremy Child","/name/nm0000112/,/name/nm0564044/,/name/nm0233145/,/name/nm0157461/",1923.0,159969.0
tt0095863,Phantasm II,1988,R,97 min,"Action, Fantasy, Horror",6.4,"Mike, now released from a psychiatric hospital, meets with Reggie, and discover his dreams ( the events of the original film) are real, and they both journey to find and stop the evil Tall Man from his grim work.",Don Coscarelli,/name/nm0181741/,"James Le Gros, 
Reggie Bannister, 
Angus Scrimm, 
Paula Irvine","/name/nm0001457/,/name/nm0052410/,/name/nm0780133/,/name/nm0410211/",15760.0,7282851.0
tt0780595,Redline,2007,PG-13,95 min,Action,4.0,A gorgeous young automobile fanatic--and front to the hottest unsigned band on the West coast--finds herself caught up in illegal drag-racing competitions organized by exotic car fanatics.,Andy Cheng,/name/nm0155536/,"Nathan Phillips, 
Nadia Bjorlin, 
Eddie Griffin, 
Angus Macfadyen","/name/nm0680667/,/name/nm0004294/,/name/nm0341176/,/name/nm0005171/",8891.0,6877133.0
tt0079268,Hanover Street,1979,PG,109 min,"Action, Adventure, Drama",6.0,"Margaret is a nurse in England during WW2, and married to a secret agent. Things get complicated when she falls for David, an American pilot.",Peter Hyams,/name/nm0001382/,"Harrison Ford, 
Lesley-Anne Down, 
Christopher Plummer, 
Alec McCowen","/name/nm0000148/,/name/nm0001153/,/name/nm0001626/,/name/nm0566680/",5550.0,3000000.0
tt0231448,Deuces Wild,2002,R,96 min,"Action, Drama",5.6,"Bobby, a member of The Deuces, and the sister of the rival Vipers member fall in love, promoting a street war between the two factions.",Scott Kalvert,/name/nm0436284/,"Stephen Dorff, 
Brad Renfro, 
Fairuza Balk, 
Norman Reedus","/name/nm0001151/,/name/nm0000605/,/name/nm0000103/,/name/nm0005342/",7604.0,6044618.0
tt0061810,In Like Flint,1967,Unrated,114 min,"Action, Adventure, Comedy",6.1,Super-spy Flint takes on a cabal of women plotting to rule the world.,Gordon Douglas,/name/nm0235066/,"James Coburn, 
Lee J. Cobb, 
Jean Hale, 
Andrew Duggan","/name/nm0000336/,/name/nm0002011/,/name/nm0354933/,/name/nm0240887/",5807.0,11000000.0
tt0085994,Nate and Hayes,1983,PG,99 min,"Action, Adventure, Comedy",6.1,A swashbuckling adventure which takes place in the mid-1800's on the South Pacific islands where bloody raids and battles were once the rule of the day.,Ferdinand Fairfax,/name/nm0265564/,"Tommy Lee Jones, 
Michael O'Keefe, 
Max Phipps, 
Jenny Seagrove","/name/nm0000169/,/name/nm0001574/,/name/nm0681041/,/name/nm0780485/",2303.0,1963756.0
tt0109412,Naked Killer,1992,R,89 min,"Action, Crime, Romance",5.9,A young woman is trained by a martial arts specialist to become a professional assassin.,Clarence Fok,/name/nm0284011/,"Chingmy Yau, 
Simon Yam, 
Carrie Ng, 
Madoka Sugawara","/name/nm0946873/,/name/nm0945189/,/name/nm0628731/,/name/nm0837431/",2508.0,28676.0
tt7180544,The Brawler,2017,Not Rated,154 min,"Action, Drama, Sport",8.0,A boxer struggles to make his mark in the boxing world.,Anurag Kashyap,/name/nm0440604/,"Vineet Kumar Singh, 
Jimmy Shergill, 
Zoya Hussain, 
Ravi Kishan","/name/nm1277547/,/name/nm0792116/,/name/nm9096966/,/name/nm0457410/",8079.0,75929.0
tt0099399,Delta Force 2: The Colombian Connection,1990,R,111 min,"Action, Adventure, Crime",4.9,"When DEA agents are taken captive by a ruthless South American kingpin, the Delta Force is reunited to rescue them in this sequel to the 1986 film.",Aaron Norris,/name/nm0635760/,"Chuck Norris, 
John P. Ryan, 
Billy Drago, 
Richard Jaeckel","/name/nm0001569/,/name/nm0752636/,/name/nm0236711/,/name/nm0001395/",7695.0,6698361.0
tt4272866,The Boy and the Beast,2015,PG-13,119 min,"Animation, Action, Adventure",7.6,"When a young orphaned boy living on the streets of Shibuya stumbles upon a fantastic world of beasts, he's taken in by a gruff warrior beast looking for an apprentice.",Mamoru Hosoda,/name/nm0396074/,"Kôji Yakusho, 
Aoi Miyazaki, 
Shôta Sometani, 
Suzu Hirose","/name/nm0945131/,/name/nm0594497/,/name/nm2202409/,/name/nm5620173/",24854.0,446142.0
tt2111392,Raze,2013,R,92 min,"Action, Drama, Horror",5.1,50 abducted women are forced to fight each other using their bare hands.,Josh C. Waller,/name/nm1892220/,"Zoë Bell, 
Rachel Nichols, 
Tracie Thoms, 
Bruce Thomas","/name/nm1057928/,/name/nm0629697/,/name/nm1139632/,/name/nm0858573/",6147.0,3453.0
tt3014078,Shangri-La Suite,2016,TV-14,90 min,"Action, Crime, Drama",5.1,"Two young, damaged lovers head to Los Angeles to kill the King of Rock n Roll in the summer of 1974.",Eddie O'Keefe,/name/nm3173219/,"Emily Browning, 
Luke Grimes, 
Avan Jogia, 
Ron Livingston","/name/nm0115161/,/name/nm2093766/,/name/nm2240326/,/name/nm0515296/",892.0,13344.0
tt1332134,King of Devil's Island,2010,Not Rated,116 min,"Action, Drama",7.5,"Norwegian winter, early 20th century. On the boys home Bastoy, a new inmate leads the boys to a violent uprising against a brutal regime. How far is he willing to go to attain freedom?",Marius Holst,/name/nm0392319/,"Benjamin Helstad, 
Trond Nilssen, 
Stellan Skarsgård, 
Kristoffer Joner","/name/nm0375860/,/name/nm3898788/,/name/nm0001745/,/name/nm0427379/",19300.0,7166.0
tt0373283,Saints and Soldiers,2003,PG-13,90 min,"Action, Drama, War",6.7,Four American soldiers and one Brit fighting in Europe during World War II struggle to return to Allied territory after being separated from U.S. forces during the historic Malmedy Massacre.,Ryan Little,/name/nm0514662/,"Corbin Allred, 
Alexander Polinsky, 
Kirby Heyborne, 
Larry Bagby","/name/nm0021607/,/name/nm0689168/,/name/nm1109458/,/name/nm0046541/",20961.0,1310470.0
tt0073778,The Jezebels,1975,R,91 min,"Action, Crime, Drama",6.5,The leader of an inner-city girl gang is challenged when a new girl moves into the neighborhood.,Jack Hill,/name/nm0384335/,"Robbie Lee, 
Joanne Nail, 
Monica Gayle, 
Asher Brauner","/name/nm0498103/,/name/nm0619701/,/name/nm0310898/,/name/nm0105900/",3924.0,51264.0
tt0014429,Safety Last!,1923,Not Rated,74 min,"Action, Comedy, Thriller",8.1,A boy leaves his small country town and heads to the big city to get a job. As soon as he makes it big his sweetheart will join him and marry him. His enthusiasm to get ahead leads to some interesting adventures.,"Fred C. Newmeyer, 
Sam Taylor",/name/nm0628345/,"Harold Lloyd, 
Mildred Davis, 
Bill Strother, 
Noah Young","/name/nm0853130/,/name/nm0516001/,/name/nm0205192/,/name/nm0835128/,/name/nm0949927/",21254.0,1359903.0
tt0071824,McQ,1974,PG,111 min,"Action, Crime, Drama",6.2,Seattle cop is caught up in a corrupt police force that he is trying to make right. McQ is a cop with a mission.,John Sturges,/name/nm0836328/,"John Wayne, 
Eddie Albert, 
Diana Muldaur, 
Colleen Dewhurst","/name/nm0000078/,/name/nm0000734/,/name/nm0611707/,/name/nm0223157/",5487.0,240350.0
tt0085387,D.C. Cab,1983,R,100 min,"Action, Comedy",5.5,"The misadventures of a group of unfortunate but street-wise cabbies working for a Washington, D.C. decrepit taxicab company.",Joel Schumacher,/name/nm0001708/,"Max Gail, 
Adam Baldwin, 
Mr. T, 
Charlie Barnett","/name/nm0301178/,/name/nm0000284/,/name/nm0001558/,/name/nm0055864/",5008.0,16134627.0
tt0372873,Dragon Wars: D-War,2007,PG-13,107 min,"Action, Drama, Fantasy",3.5,"Once in 500 years, ancient mythical creatures come to Earth, wreaking havoc and destruction. This time they must be stopped.",Hyung-rae Shim,/name/nm0405374/,"Jason Behr, 
Amanda Brooks, 
Robert Forster, 
Craig Robinson","/name/nm0004736/,/name/nm1107178/,/name/nm0001233/,/name/nm0732497/",24748.0,10977721.0
tt0087062,City Heat,1984,PG,93 min,"Action, Comedy, Crime",5.5,"Slick Private Investigator Mike Murphy (Burt Reynolds) and tough Police Lieutenant Speer (Clint Eastwood), once partners, now bitter enemies, reluctantly team up to investigate a murder.",Richard Benjamin,/name/nm0000907/,"Clint Eastwood, 
Burt Reynolds, 
Jane Alexander, 
Madeline Kahn","/name/nm0000142/,/name/nm0000608/,/name/nm0000737/,/name/nm0001404/",10211.0,38348988.0
tt0110399,A Low Down Dirty Shame,1994,R,108 min,"Action, Comedy, Crime",5.9,"An ex-cop, now a private detective, takes on the search for the millions stolen by a drug lord.",Keenen Ivory Wayans,/name/nm0005540/,"Keenen Ivory Wayans, 
Charles S. Dutton, 
Jada Pinkett Smith, 
Salli Richardson-Whitfield","/name/nm0005540/,/name/nm0001165/,/name/nm0000586/,/name/nm0724757/",7474.0,29392418.0
tt6836936,Saaho,2019,Not Rated,170 min,"Action, Thriller",5.0,"An undercover cop becomes embroiled in a battle with warring criminals who want to acquire a ""black box,"" their ultimate key to a treasure.",Sujeeth,/name/nm6682160/,"Prabhas, 
Shraddha Kapoor, 
Jackie Shroff, 
Neil Nitin Mukesh","/name/nm1659141/,/name/nm3601766/,/name/nm0006763/,/name/nm1778703/",20582.0,2626284.0
tt0108148,Iron Monkey,1993,PG-13,85 min,"Action, Crime, Drama",7.5,A martial artist/doctor steals from the corrupt authorities as a masked thief to give to the poor while another martial artist/doctor is forced to hunt him down. But a major threat unites them as a powerful and traitorous shaolin monk takes over the authorities.,Woo-Ping Yuen,/name/nm0950759/,"Rongguang Yu, 
Donnie Yen, 
Jean Wang, 
Sze-Man Tsang","/name/nm0950552/,/name/nm0947447/,/name/nm0910935/,/name/nm0874696/",16668.0,14681661.0
tt0118539,3 Ninjas: High Noon at Mega Mountain,1998,PG,93 min,"Action, Adventure, Comedy",2.9,The three unstoppable Ninja brothers fight to save their hero (Hulk Hogan) and Mega Mountain Amusement Park from the vicious kid-hating Medusa (Loni Anderson).,Sean McNamara,/name/nm0573732/,"Loni Anderson, 
Hulk Hogan, 
Jim Varney, 
Victor Wong","/name/nm0000756/,/name/nm0001356/,/name/nm0001815/,/name/nm0939378/",11879.0,375805.0
tt1149361,Micmacs,2009,R,105 min,"Action, Comedy, Crime",7.1,A man and his friends come up with an intricate and original plan to destroy two big weapons manufacturers.,Jean-Pierre Jeunet,/name/nm0000466/,"Dany Boon, 
André Dussollier, 
Nicolas Marié, 
Yolande Moreau","/name/nm0200702/,/name/nm0244707/,/name/nm0548169/,/name/nm0603446/",30609.0,1260917.0
tt6399158,Fabricated City,2017,Not Rated,126 min,"Action, Crime, Thriller",6.8,"After Kwon, an exceptional gamer, is wrongly framed for murder, he along with his allies decides to find the real culprit and prove his innocence.",Kwang-Hyun Park,/name/nm2019556/,"Ji Chang-Wook, 
Shim Eun-kyung, 
Jae-hong Ahn, 
Min-Jung Bae","/name/nm3865611/,/name/nm2987726/,/name/nm1693068/,/name/nm6981913/",5908.0,104874.0
tt0093966,The Sicilian,1987,R,115 min,"Action, Crime, Drama",5.4,"Egocentric bandit Salvatore Giuliano fights the Church, the Mafia, and the landed gentry while leading a populist movement for Sicilian independence.",Michael Cimino,/name/nm0001047/,"Christopher Lambert, 
Terence Stamp, 
Joss Ackland, 
John Turturro","/name/nm0000483/,/name/nm0000654/,/name/nm0000722/,/name/nm0001806/",5173.0,5406879.0
tt0295721,Taxi 3,2003,Not Rated,84 min,"Action, Comedy, Crime",5.8,"Out to stop a new gang disguised as Santa Claus, Emilien and Daniel must also handle major changes in their personal relationships.",Gérard Krawczyk,/name/nm0470443/,"Samy Naceri, 
Frédéric Diefenthal, 
Bernard Farcy, 
Bai Ling","/name/nm0618651/,/name/nm0225899/,/name/nm0267188/,/name/nm0000499/",43705.0,497208.0
tt0164917,Spriggan,1998,R,90 min,"Animation, Action, Adventure",6.5,An elite superhuman agent must stop a foreign military unit from seizing control of an ancient artifact that holds the key to ultimate power.,"Hirotsugu Kawasaki, 
Katsuhiro Ôtomo",/name/nm0442887/,"Shôtarô Morikubo, 
Ryuji Aigase, 
Takehito Koyasu, 
Katsumi Suzuki","/name/nm0960028/,/name/nm0605453/,/name/nm1766837/,/name/nm0468729/,/name/nm0840598/",3999.0,7420.0
tt1153706,Dance Flick,2009,PG-13,83 min,"Action, Comedy, Music",3.5,"Street dancer Thomas Uncles is from the wrong side of the tracks, but his bond with the beautiful Megan White might help the duo realize their dreams as they enter in the mother of all dance battles.",Damien Dante Wayans,/name/nm1349040/,"Marlon Wayans, 
Shawn Wayans, 
Shoshana Bush, 
Damon Wayans Jr.","/name/nm0005541/,/name/nm0915465/,/name/nm2104193/,/name/nm0915458/",12450.0,25615792.0
tt0339840,Undead,2003,R,97 min,"Action, Comedy, Fantasy",5.4,"A quaint Australian fishing village is overcome by meteorites that turn its residents into the ravenous undead, leaving a small group of those unharmed to find a way out.","Michael Spierig, 
Peter Spierig",/name/nm1294961/,"Felicity Mason, 
Mungo McKay, 
Rob Jenkins, 
Lisa Cunningham","/name/nm1294962/,/name/nm1290417/,/name/nm1213507/,/name/nm1296121/,/name/nm2999531/",14434.0,41196.0
tt3320578,Veeram,2014,Not Rated,161 min,"Action, Drama",6.5,"Vinayagam, an honest man, uses violence to settle disputes. He decides to mend his ways for his lover's sake. Hell breaks loose when he learns about a gang of rowdies following his lover's family.",Siva,/name/nm2350892/,"Ajith Kumar, 
Tamannaah Bhatia, 
Vidharth, 
Bala","/name/nm0015001/,/name/nm1961459/,/name/nm4776159/,/name/nm6130614/",8552.0,243955.0
tt0111400,Terminal Velocity,1994,PG-13,102 min,"Action, Mystery, Romance",5.5,A maverick skydiver and a former KGB agent team up to stop the Russian mafia from stealing gold.,Deran Sarafian,/name/nm0764776/,"Charlie Sheen, 
Nastassja Kinski, 
James Gandolfini, 
Christopher McDonald","/name/nm0000221/,/name/nm0000176/,/name/nm0001254/,/name/nm0001520/",14133.0,16478900.0
